idCiudad,Ciudad,Estado
12893,Montague,California
12894,Milliken,Colorado
12895,San Antonio (Live Oak),Texas
12896,Island Park,New York
12897,Pittsburgh (East Liberty),Pennsylvania
12898,Roxbury,Kansas
12899,Kibler,Arkansas
12900,Billings (county),North Dakota
12901,Sumrall,Mississippi
12902,Covington (Park Hills),Kentucky
12903,Menoken,North Dakota
12904,Tower City,North Dakota
12905,Vincent,Alabama
12906,Eagle (county),Colorado
12907,New Berlin (Pittsfield),New York
12908,Rainelle,West Virginia
12909,Monticello,Georgia
12910,Sopchoppy,Florida
12911,Glen Allen,Virginia
12912,Kershaw (county),South Carolina
12913,Seattle (Columbia),Washington
12914,Emmalena,Kentucky
12915,Gambell,Alaska
12916,Nelson (county),Kentucky
12917,Youngsville,North Carolina
12918,Orlinda,Tennessee
12919,Barry,Illinois
12920,Belleville (Sumpter Twp),Michigan
12921,Crane,Indiana
12922,Sewickley,Pennsylvania
12923,Sanilac (county),Michigan
12924,Chilton (county),Alabama
12925,Horton,Alabama
12926,Monroe Township (Monroe),New Jersey
12927,Cutler,Indiana
12928,Pottsville (North Manheim),Pennsylvania
12929,Quitman,Georgia
12930,La Mesa,New Mexico
12931,Sound Beach,New York
12932,Bayside,California
12933,Norfolk,New York
12934,Carlotta,California
12935,Peyton (Falcon),Colorado
12936,Wilton,Minnesota
12937,Hager City,Wisconsin
12938,Central City,Iowa
12939,Bath,Michigan
12940,Helena (Helena-West Helena),Arkansas
12941,Huron,California
12942,Tonganoxie,Kansas
12943,Ohio (county),West Virginia
12944,Westwood,New Jersey
12945,Stanwood,Washington
12946,Mexico Beach,Florida
12947,Cragsmoor,New York
12948,Peculiar,Missouri
12949,Byram,Mississippi
12950,Wichita (Park City),Kansas
12951,Hendricks (county),Indiana
12952,Hanna City,Illinois
12953,Vermilion,Illinois
12954,Tryon,North Carolina
12955,Papillion,Nebraska
12956,Pittsburgh (Brentwood),Pennsylvania
12957,Shinnston (Pine Bluff),West Virginia
12958,Coraopolis (Moon Township),Pennsylvania
12959,Merrick (county),Nebraska
12960,Anna,Ohio
12961,Kilauea,Hawaii
12962,Port Ewen,New York
12963,Fresno (Malaga),California
12964,Plainfield,Pennsylvania
12965,Russell (Clare),New York
12966,Keavy,Kentucky
12967,Solvang,California
12968,Belington,West Virginia
12969,Breaks,Virginia
12970,Claremore (Verdigris),Oklahoma
12971,Macks Creek,Missouri
12972,Christiana,Pennsylvania
12973,Clark (county),Indiana
12974,Clairton (Jefferson Hills),Pennsylvania
12975,Coleman,Oklahoma
12976,Friona,Texas
12977,Pulaski,Pennsylvania
12978,Madill (Oakland),Oklahoma
12979,La Porte (LaPorte),Indiana
12980,Little Falls (Woodland Park),New Jersey
12981,Tipton,Missouri
12982,Holland Patent,New York
12983,Harris (county),Georgia
12984,Olmstead,Kentucky
12985,Bliss,New York
12986,Lynnfield,Massachusetts
12987,Tionesta,Pennsylvania
12988,Zillah,Washington
12989,Marlin,Texas
12990,Sabetha,Kansas
12991,Jonestown,Mississippi
12992,Livermore,Kentucky
12993,Knox (county),Kentucky
12994,Wilkes Barre (Hanover),Pennsylvania
12995,Teton (county),Wyoming
12996,Prospect Park,Pennsylvania
12997,Mattawa,Washington
12998,Stateline,Nevada
12999,Beckley (Sprague),West Virginia
13000,White Mountain,Alaska
13001,Saint Joseph (St Joseph),Michigan
13002,Smithville,Missouri
13003,Southampton,Pennsylvania
13004,Tracy City,Tennessee
13005,Center City (Chisago Lake),Minnesota
13006,Peach (county),Georgia
13007,Henrietta,Texas
13008,Gravois Mills,Missouri
13009,Elma,Washington
13010,South Roxana,Illinois
13011,Bridgton,Maine
13012,Hamilton (county),Kansas
13013,Vanzant,Missouri
13014,Johnson (county),Missouri
13015,Arlington (Sandgate),Vermont
13016,Buffalo,Minnesota
13017,Patterson,New York
13018,Breaux Bridge (Henderson),Louisiana
13019,Crockett,California
13020,Carl Junction,Missouri
13021,Greeneville (Baileyton),Tennessee
13022,Preston,Washington
13023,Alexandria (Fort Hunt),Virginia
13024,Naknek,Alaska
13025,Parker,Arizona
13026,Kermit,Texas
13027,Pine Ridge,South Dakota
13028,Hillsboro,Ohio
13029,Wilkesville,Ohio
13030,Fayette (county),Texas
13031,Milton,North Carolina
13032,Lake Ozark,Missouri
13033,Waterville (Winslow),Maine
13034,Cartwright,Oklahoma
13035,Weed,California
13036,Webster,Florida
13037,Myakka City,Florida
13038,Lyman,South Carolina
13039,Valley Falls,Kansas
13040,Girdwood,Alaska
13041,Vanceburg,Kentucky
13042,Mineral,Virginia
13043,Neche,North Dakota
13044,Flanders (Roxbury Township),New Jersey
13045,Beaver,Pennsylvania
13046,Port Saint Joe,Florida
13047,Anaheim (Anaheim Hills),California
13048,Beach,North Dakota
13049,Hamilton (county),Ohio
13050,Bella Vista,Arkansas
13051,Franklinville,North Carolina
13052,Berlin Heights,Ohio
13053,Hansford,West Virginia
13054,Bedford (Bedford Heights),Ohio
13055,Huntington Park (Walnut Park),California
13056,Glide,Oregon
13057,Redford Twp (Redford Charter Township),Michigan
13058,Bradenton (Samoset),Florida
13059,Whiting,Maine
13060,Springport,Michigan
13061,Baldwinsville,New York
13062,Lee (county),North Carolina
13063,Webster (county),Kentucky
13064,Fayetteville (Beckwith),West Virginia
13065,Roscoe,South Dakota
13066,Bourbonnais,Illinois
13067,Rocky Point,New York
13068,Somerton,Arizona
13069,Frederick,South Dakota
13070,Ishpeming,Michigan
13071,Fresh Meadows,New York
13072,Deerfield,Ohio
13073,Bushland,Texas
13074,Slater,Missouri
13075,Greenwood (county),South Carolina
13076,Cincinnati (Forest Park),Ohio
13077,Crawford (county),Arkansas
13078,White Plains (Greenburgh),New York
13079,Wichita (Oaklawn),Kansas
13080,Duncannon (Watts),Pennsylvania
13081,Sale City,Georgia
13082,Santa Barbara (county),California
13083,Jackson (county),Arkansas
13084,Ravenna Township,Minnesota
13085,Baldwyn,Mississippi
13086,Clinton Corners,New York
13087,Gwynn Oak (Woodlawn),Maryland
13088,Fabens,Texas
13089,Webster,Minnesota
13090,Round Lake (Round Lake Park),Illinois
13091,Jefferson (county),Louisiana
13092,Eddington,Maine
13093,Wewoka,Oklahoma
13094,Laguna Niguel,California
13095,Independence,Wisconsin
13096,Brentwood,Tennessee
13097,Corning,Arkansas
13098,Burnsville,Mississippi
13099,Aurora,Missouri
13100,Great Cacapon,West Virginia
13101,Nunam Iqua,Alaska
13102,Julian,North Carolina
13103,Chuckey,Tennessee
13104,Washington (county),Kentucky
13105,Milmay,New Jersey
13106,Geneva Township,Michigan
13107,Shenandoah,Iowa
13108,Marquette (county),Michigan
13109,Brookings (county),South Dakota
13110,Preston,Minnesota
13111,Pembine,Wisconsin
13112,Reading (Wyomissing),Pennsylvania
13113,Eastland,Texas
13114,Santa Fe (Nambe),New Mexico
13115,Williams (county),Ohio
13116,George West,Texas
13117,Winston (county),Mississippi
13118,Tishomingo (county),Mississippi
13119,Township Of Washington (Washington Township),New Jersey
13120,Hamburg (Hardyston),New Jersey
13121,Boone (county),Kentucky
13122,Portage,Ohio
13123,Amelia,Ohio
13124,Franklin (county),Illinois
13125,Lafayette (county),Mississippi
13126,Fort Lauderdale (Southwest Ranches),Florida
13127,Jackson,Minnesota
13128,North Smithfield,Rhode Island
13129,Grantsville (Skull Valley),Utah
13130,Williamsport (South Williamsport),Pennsylvania
13131,Harrisburg,Oregon
13132,Cotton Plant,Arkansas
13133,Clayton,Alabama
13134,Springhill,Louisiana
13135,Tippah (county),Mississippi
13136,Perry (county),Alabama
13137,The Villages,Florida
13138,Bath,Pennsylvania
13139,Coleman,Texas
13140,Conejos (county),Colorado
13141,Coram,Montana
13142,Atascosa,Texas
13143,Volusia (county),Florida
13144,Dublin,Virginia
13145,Blencoe,Iowa
13146,North Street (Clyde Township),Michigan
13147,Surry (county),Virginia
13148,Logan (West Logan),West Virginia
13149,Alta,California
13150,Nassau (county),Florida
13151,Panama City (Callaway),Florida
13152,Sibley,Iowa
13153,Fort White,Florida
13154,Coxs Creek (Deatsville),Kentucky
13155,Lawndale,North Carolina
13156,Hot Springs,South Dakota
13157,Albuquerque (Manzano),New Mexico
13158,Iron (county),Michigan
13159,Phippsburg,Maine
13160,Kootenai (county),Idaho
13161,Bolton,North Carolina
13162,Bellville,Texas
13163,Marshall (county),Oklahoma
13164,Streator,Illinois
13165,Hanover,New Mexico
13166,Lafayette,California
13167,Ninnekah,Oklahoma
13168,Mount Morris,Pennsylvania
13169,Lindsborg,Kansas
13170,Clarinda,Iowa
13171,Delaware (county),Oklahoma
13172,Bloxom,Virginia
13173,Lagrange (LaGrange),Georgia
13174,Williams,Arizona
13175,Cave Creek,Arizona
13176,Saint Clair (county),Alabama
13177,Mifflintown,Pennsylvania
13178,Secaucus,New Jersey
13179,Nash (county),North Carolina
13180,Canton (Leroy),Pennsylvania
13181,Dover (Victory Gardens),New Jersey
13182,Gustine,California
13183,Bedias,Texas
13184,Leeds,North Dakota
13185,Jackson (county),Kentucky
13186,Byron Center (Byron Township),Michigan
13187,Haywood (county),North Carolina
13188,Oakmont,Pennsylvania
13189,Clarklake,Michigan
13190,Thomaston,Connecticut
13191,Steele (county),Minnesota
13192,Rimrock,Arizona
13193,Jacksonboro,South Carolina
13194,Bucks,Alabama
13195,Boone (county),Arkansas
13196,Saint Louis (Kinloch),Missouri
13197,Bleckley (county),Georgia
13198,Discovery Bay,California
13199,Laguna,New Mexico
13200,Lake Worth (Atlantis),Florida
13201,Duanesburg,New York
13202,Oak Island,North Carolina
13203,La Place (Montz),Louisiana
13204,Holbrook,Arizona
13205,Windsor,Missouri
13206,Stoneham,Massachusetts
13207,Dale,Indiana
13208,Lewisport,Kentucky
13209,Franklin,Pennsylvania
13210,Jamestown,California
13211,Roseland,Louisiana
13212,Guffey,Colorado
13213,Loma Linda,California
13214,Heber Springs,Arkansas
13215,Douglas,Wyoming
13216,Eight Mile,Alabama
13217,Glen Easton,West Virginia
13218,Mountain Rest,South Carolina
13219,Union,Mississippi
13220,Hope,Rhode Island
13221,Cottonport (Hickory),Louisiana
13222,Carlisle (county),Kentucky
13223,Jackson,Wisconsin
13224,Millington,Michigan
13225,Maries (county),Missouri
13226,Martin,South Dakota
13227,Landrum,South Carolina
13228,Nogal,New Mexico
13229,Pippa Passes,Kentucky
13230,Newport,Maine
13231,Smethport,Pennsylvania
13232,Belfast (Waldo),Maine
13233,Wilmington,Massachusetts
13234,Winthrop,Massachusetts
13235,Hazel Crest,Illinois
13236,Dayton,Pennsylvania
13237,Grass Valley,California
13238,Tolland,Connecticut
13239,Dayville,Connecticut
13240,Flat Rock,Michigan
13241,Lawrence Township (Lawrence),New Jersey
13242,Northampton,Pennsylvania
13243,Tomball (The Woodlands),Texas
13244,Baxley,Georgia
13245,Lawrenceburg (Greendale),Indiana
13246,Carbonado,Washington
13247,Randolph,Ohio
13248,Utica,Kentucky
13249,Hereford,Arizona
13250,Altura (Elba),Minnesota
13251,Lowmansville,Kentucky
13252,Calverton,New York
13253,Mears,Michigan
13254,Salemburg,North Carolina
13255,Riegelwood,North Carolina
13256,Mooresburg,Tennessee
13257,Henderson,Nebraska
13258,Scurry,Texas
13259,Oktibbeha (county),Mississippi
13260,Peralta,New Mexico
13261,Liberty,Indiana
13262,Hyattsville (Edmonston),Maryland
13263,Wells River,Vermont
13264,Tekoa,Washington
13265,Corona (Eastvale),California
13266,Dupo,Illinois
13267,Dennis,Mississippi
13268,Odessa,Florida
13269,Monmouth,Oregon
13270,Palos Park,Illinois
13271,Garrisonville,Virginia
13272,Nokomis,Illinois
13273,De Soto (Desoto),Missouri
13274,Driggs,Idaho
13275,Hanna (Vernon),Oklahoma
13276,West Union,West Virginia
13277,Summit Argo (Summit),Illinois
13278,Saint Johns (Fruit Cove),Florida
13279,San Antonio (Terrell Hills),Texas
13280,Trinity (county),Texas
13281,Carlisle,New York
13282,Miami (Miami Springs),Florida
13283,Vandalia,Missouri
13284,Saint Paul (Falcon Heights),Minnesota
13285,Gregory,South Dakota
13286,La Verkin,Utah
13287,Rush Springs,Oklahoma
13288,Columbus,North Carolina
13289,Brown (county),Wisconsin
13290,Beachwood (Highland Hills),Ohio
13291,Auburn (Algona),Washington
13292,Hamden,New York
13293,Barnstead,New Hampshire
13294,Manokotak,Alaska
13295,Trenton (Robbinsville),New Jersey
13296,Santa Clara,Utah
13297,Wamego,Kansas
13298,Genoa,Ohio
13299,Saint Joseph (St Joseph),Missouri
13300,Cresco,Pennsylvania
13301,Saratoga,Indiana
13302,Brandenburg,Kentucky
13303,Fort Morgan,Colorado
13304,West Columbia (Dixiana),South Carolina
13305,Chester (county),South Carolina
13306,Mineral Wells,Texas
13307,Summerdale,Alabama
13308,Beebe,Arkansas
13309,Northfork (Ashland),West Virginia
13310,Pittston (West Pittston),Pennsylvania
13311,Horatio,Arkansas
13312,West Glacier,Montana
13313,Canyon Dam (Canyondam),California
13314,Crane,Missouri
13315,Peach Creek,West Virginia
13316,Jersey City (Greenville),New Jersey
13317,Maitland (Eatonville),Florida
13318,South County,Missouri
13319,Dillonvale,Ohio
13320,Polebridge,Montana
13321,Altura,Minnesota
13322,Dunellen,New Jersey
13323,Amsterdam (Perth),New York
13324,Stewartville (Pleasant Grove),Minnesota
13325,Atwater,Ohio
13326,Franklin (county),Kentucky
13327,Elliottsburg,Pennsylvania
13328,Earlington,Kentucky
13329,Elko New Market,Minnesota
13330,Swainsboro,Georgia
13331,Newcomerstown,Ohio
13332,Vilas,North Carolina
13333,Rocky River,Ohio
13334,Clintwood,Virginia
13335,Cobleskill,New York
13336,Basalt,Colorado
13337,Mattawan,Michigan
13338,Ekuk,Alaska
13339,Red Oak (Ovilla),Texas
13340,York Haven,Pennsylvania
13341,Jamison,Pennsylvania
13342,Fox,Oklahoma
13343,Glorieta,New Mexico
13344,North Conway,New Hampshire
13345,Orlando (Hiawassee),Florida
13346,Putnam (county),West Virginia
13347,Scioto (county),Ohio
13348,Alexandria Bay,New York
13349,Fredonia,Wisconsin
13350,Mount Hamilton,California
13351,Worley,Idaho
13352,Clifton,Virginia
13353,Evergreen,Alabama
13354,Terrebonne,Oregon
13355,Fairfax Station,Virginia
13356,Hallwood,Virginia
13357,Oldsmar,Florida
13358,Kealakekua,Hawaii
13359,Keego Harbor,Michigan
13360,Lees Summit (Lee's Summit),Missouri
13361,Fayetteville (Eastover),North Carolina
13362,Felton,California
13363,Stanton,Texas
13364,Carrollton (Pickensville),Alabama
13365,Anna Maria,Florida
13366,York (Hellam),Pennsylvania
13367,Ivanof Bay,Alaska
13368,Orangeville,Utah
13369,Somerset,Massachusetts
13370,Helenwood,Tennessee
13371,Mercedes,Texas
13372,Pickett,Wisconsin
13373,Major (county),Oklahoma
13374,Breckinridge (county),Kentucky
13375,Mermentau,Louisiana
13376,Holland,Ohio
13377,Calvert,Texas
13378,Calloway (county),Kentucky
13379,Sellers,South Carolina
13380,Nemacolin,Pennsylvania
13381,West Memphis,Arkansas
13382,East Saint Louis (East St Louis),Illinois
13383,Scranton,South Carolina
13384,Frenchtown,Montana
13385,South Mountain,Pennsylvania
13386,Oxford,New York
13387,Taylor,Arkansas
13388,Lanesville,Indiana
13389,Fulton (Granby),New York
13390,Templeton,California
13391,Alton,Louisiana
13392,Tonkawa,Oklahoma
13393,Greenup,Illinois
13394,Apollo Beach,Florida
13395,Aberdeen,North Carolina
13396,Jones (county),Georgia
13397,Roxie (Cranfield),Mississippi
13398,Livingston (county),Michigan
13399,Ellerbe,North Carolina
13400,East Lyme,Connecticut
13401,Jamacha,California
13402,Burnt Ranch,California
13403,Parkin,Arkansas
13404,Snow Camp,North Carolina
13405,Woodbine,Kentucky
13406,Cheswold,Delaware
13407,Lakehills,Texas
13408,Coffee (county),Alabama
13409,Minneapolis (Blaine),Minnesota
13410,Clearfield (county),Pennsylvania
13411,Owensville,Indiana
13412,Clarendon,Arkansas
13413,West Terre Haute (Tecumseh),Indiana
13414,Mount Zion,West Virginia
13415,Calumet (Laurium),Michigan
13416,Hartsburg,Missouri
13417,Barbeau,Michigan
13418,Polk (county),Texas
13419,Monaca,Pennsylvania
13420,Clarks Point,Alaska
13421,Eek,Alaska
13422,Jetersville,Virginia
13423,Syracuse (Mattydale),New York
13424,Ennis,Montana
13425,Gurdon,Arkansas
13426,Los Angeles (Baldwin Hills),California
13427,Jackson (Bemis),Tennessee
13428,Ypsilanti (Augusta Township),Michigan
13429,Packwood,Iowa
13430,Fort Recovery,Ohio
13431,Colerain,Ohio
13432,Cottondale,Florida
13433,Danielson,Connecticut
13434,Ava,Missouri
13435,Londonderry,Ohio
13436,Steamboat Rock,Iowa
13437,Anna,Texas
13438,Five Points,Tennessee
13439,Darlington,Pennsylvania
13440,Clarksville,Texas
13441,Jacksonville,Oregon
13442,Goodells (Wales Township),Michigan
13443,Yreka,California
13444,Itawamba (county),Mississippi
13445,Cabery,Illinois
13446,Goodells,Michigan
13447,Erving,Massachusetts
13448,Eldridge,Missouri
13449,Malta,Montana
13450,Pitkin (county),Colorado
13451,Fairchance,Pennsylvania
13452,Scio,Oregon
13453,Granbury,Texas
13454,Maynardville,Tennessee
13455,Martinsville,Indiana
13456,Jenkins,Minnesota
13457,Rangeley,Maine
13458,Ruckersville,Virginia
13459,Hermosa Beach,California
13460,Brocton,New York
13461,Chignik,Alaska
13462,Maben (Pierpont),West Virginia
13463,Lakeville,Minnesota
13464,Townsend (Eulonia),Georgia
13465,Louisville,Alabama
13466,Hamilton City,California
13467,Manchester Township (Manchester),New Jersey
13468,Carlisle,Arkansas
13469,Wyano,Pennsylvania
13470,Centre,Alabama
13471,Lockwood,Missouri
13472,Nisswa,Minnesota
13473,Lexington (Edmund),South Carolina
13474,Valdez,Alaska
13475,Homosassa,Florida
13476,Danville,West Virginia
13477,Kyle,South Dakota
13478,Minneapolis (Golden Valley),Minnesota
13479,Park (county),Wyoming
13480,New Stuyahok,Alaska
13481,Peoria (Bartonville),Illinois
13482,Eunice,New Mexico
13483,Luling,Louisiana
13484,Coward,South Carolina
13485,Los Angeles (Westchester),California
13486,Clearfield,Utah
13487,Glenpool,Oklahoma
13488,Cerrillos,New Mexico
13489,Atlanta (Brookhaven),Georgia
13490,Lake Panasoffkee,Florida
13491,Hazleton (West Hazleton),Pennsylvania
13492,Buna,Texas
13493,Brazil,Indiana
13494,Corvallis,Montana
13495,Myrtle Point,Oregon
13496,Needmore (Belfast),Pennsylvania
13497,Bridgewater,Connecticut
13498,Tampa (Palm River),Florida
13499,Scott (county),Virginia
13500,Steeles Tavern (Spottswood),Virginia
13501,Greenfield,Ohio
13502,Brookline,New Hampshire
13503,Cincinnati (Finneytown),Ohio
13504,Mcadoo,Pennsylvania
13505,Bellwood,Illinois
13506,Naches,Washington
13507,Lakeland (Lake Saint Croix Beach),Minnesota
13508,Aldie,Virginia
13509,Elyria (Sheffield Village),Ohio
13510,Birmingham (Mountain Brook),Alabama
13511,Clarksburg (Nutter Fort),West Virginia
13512,La Verne,California
13513,Elbert (county),Colorado
13514,Rodessa,Louisiana
13515,Perham,Minnesota
13516,Arnegard,North Dakota
13517,Henryetta,Oklahoma
13518,Yadkinville,North Carolina
13519,Amity,Pennsylvania
13520,Weiser,Idaho
13521,Newburg (Big Piney),Missouri
13522,Appalachia (Exeter),Virginia
13523,Weber City,Virginia
13524,Frederick,Colorado
13525,Wilmington (Newport),Delaware
13526,Lenexa (Overland),Kansas
13527,Whitesboro,New Jersey
13528,Charleston (Wando),South Carolina
13529,Dallas (Monroe Township),Pennsylvania
13530,Cleveland (Linndale),Ohio
13531,Fairview,Pennsylvania
13532,Fosston,Minnesota
13533,Isanti (county),Minnesota
13534,Barton (county),Kansas
13535,Pope,Mississippi
13536,Orlando (Lake Buena Vista),Florida
13537,Saint Peters (St Peters),Missouri
13538,Foyil,Oklahoma
13539,Scott (county),Mississippi
13540,Key West (Stock Island),Florida
13541,Farmersville,Texas
13542,Bucoda,Washington
13543,New Plymouth,Idaho
13544,Klawock,Alaska
13545,Mahnomen (county),Minnesota
13546,Millersburg,Michigan
13547,Morgantown,Kentucky
13548,Contra Costa (county),California
13549,Fort Stockton,Texas
13550,Sykesville,Maryland
13551,Bluefield (Bluewell),West Virginia
13552,Frankfort,Ohio
13553,Arlington,Nebraska
13554,Risingsun,Ohio
13555,Blanco,Texas
13556,Lenox,Massachusetts
13557,Pineville,Missouri
13558,Saint Louis (Brentwood),Missouri
13559,Garrard (county),Kentucky
13560,Greenwood,Florida
13561,Red Jacket,West Virginia
13562,Blanket,Texas
13563,Doe Run,Missouri
13564,Minersville,Pennsylvania
13565,Villas,New Jersey
13566,Elephant Butte,New Mexico
13567,Tazlina,Alaska
13568,Washburn (county),Wisconsin
13569,Blue Lake,California
13570,Hayfork,California
13571,Hatch,New Mexico
13572,Saint Clair Shores (St Clair Shores),Michigan
13573,Cleveland (Highland Heights),Ohio
13574,Randlett,Utah
13575,Pocahontas,Arkansas
13576,Ozark,Arkansas
13577,Mesquite,Nevada
13578,Delano,Minnesota
13579,Highlands,Texas
13580,Rising Fawn,Georgia
13581,Baltimore (baltimore),Maryland
13582,Utica (Shelby Charter Township),Michigan
13583,Lebec (Gorman),California
13584,Hillman,Minnesota
13585,Prairieville (Galvez),Louisiana
13586,Waldo,Ohio
13587,Calhoun (county),Florida
13588,Garner,Iowa
13589,Radisson,Wisconsin
13590,Dubach,Louisiana
13591,Anderson (county),Tennessee
13592,Jessieville,Arkansas
13593,Lawrenceville,Pennsylvania
13594,Alex,Oklahoma
13595,Counce,Tennessee
13596,Tappahannock,Virginia
13597,Edwardsville,Kansas
13598,Beaumont,California
13599,Oxford,Iowa
13600,Rome,Ohio
13601,Scottdale,Georgia
13602,New Haven (Lenox),Michigan
13603,Sarcoxie,Missouri
13604,Bangor (Hermon),Maine
13605,Bethany,West Virginia
13606,King And Queen (county),Virginia
13607,Augusta,West Virginia
13608,Williamsburg,Missouri
13609,Columbus (Obetz),Ohio
13610,Portland,Missouri
13611,Happy Valley,Oregon
13612,Bangor (Veazie),Maine
13613,Arlington (Lakeland),Tennessee
13614,Carbon (county),Wyoming
13615,Miami (North Miami),Florida
13616,Bowling Green,Missouri
13617,Bethany,Missouri
13618,Mccurtain (county),Oklahoma
13619,Petersburg,Alaska
13620,Jupiter (Tequesta),Florida
13621,Choctaw (county),Alabama
13622,New Palestine,Indiana
13623,Celina,Texas
13624,Athol,Massachusetts
13625,Maryvale,Arizona
13626,Hays,Kansas
13627,Sarver,Pennsylvania
13628,Mc Kee,Kentucky
13629,Westminster,Massachusetts
13630,West Monroe (Luna),Louisiana
13631,Weakley (county),Tennessee
13632,Paris,Missouri
13633,Frostproof,Florida
13634,Miami (South Miami Heights),Florida
13635,Combs,Kentucky
13636,Quapaw,Oklahoma
13637,Sanibel,Florida
13638,Salem,Indiana
13639,North Coventry,Pennsylvania
13640,War,West Virginia
13641,Granada Hills,California
13642,Sturgeon Bay,Wisconsin
13643,Westhampton Beach,New York
13644,Cortlandt Manor,New York
13645,Dekalb,Illinois
13646,Northport,New York
13647,Haltom City,Texas
13648,Mansfield,Tennessee
13649,Au Sable Forks,New York
13650,Canton,Connecticut
13651,Vinita,Oklahoma
13652,Cincinnati (Sharonville),Ohio
13653,Flossmoor,Illinois
13654,Yalaha,Florida
13655,Edgewood,Iowa
13656,Putnam,Connecticut
13657,Williamson (county),Tennessee
13658,Sumterville,Florida
13659,Burtonsville,Maryland
13660,Gadsden (Glencoe),Alabama
13661,Myra,Texas
13662,Marin (county),California
13663,Harborcreek,Pennsylvania
13664,Kansas City (North Kansas City),Missouri
13665,New Market,Virginia
13666,Pittsboro,Indiana
13667,Glasford,Illinois
13668,Corrigan,Texas
13669,Myrtle,Mississippi
13670,Denver (Montbello),Colorado
13671,Palmetto Point,Florida
13672,Nashville,Indiana
13673,La Crescent (Dresbach),Minnesota
13674,Beulah,Michigan
13675,Gosper (county),Nebraska
13676,Pioneer,Louisiana
13677,Owingsville,Kentucky
13678,Libertyville,Illinois
13679,Childress (county),Texas
13680,Gonzales,California
13681,Lake (county),Illinois
13682,Utah (county),Utah
13683,Quincy,Washington
13684,Ravia,Oklahoma
13685,Cullman (Good Hope),Alabama
13686,Redwood,New York
13687,Arroyo Grande,California
13688,Belle Vernon (Rostraver),Pennsylvania
13689,Putney,Vermont
13690,Princewick,West Virginia
13691,Oregon,Illinois
13692,Decatur,Michigan
13693,Russell Springs,Kentucky
13694,Beecher,Michigan
13695,San Benito,Texas
13696,Franklin (county),Alabama
13697,Shaktoolik,Alaska
13698,Carrollton,Missouri
13699,Marysville,Indiana
13700,Pembina,North Dakota
13701,Hot Springs,Virginia
13702,Bunkie,Louisiana
13703,Pendleton (county),West Virginia
13704,Wyandotte,Michigan
13705,Beavercreek,Oregon
13706,Montauk,New York
13707,Tulare (county),California
13708,Stevensville,Montana
13709,Belmont,California
13710,Spicer,Minnesota
13711,Sylmar (Lake View Terrace),California
13712,Coeur D Alene (Post Falls),Idaho
13713,New Matamoras,Ohio
13714,Kake,Alaska
13715,Ivanhoe,Texas
13716,Laquey,Missouri
13717,Chesterton (Porter),Indiana
13718,Trenton,Ohio
13719,Green Bay (Bellevue),Wisconsin
13720,Paoli,Oklahoma
13721,Palo,Iowa
13722,Piedmont,California
13723,Park Hills (Desloge),Missouri
13724,Chetek,Wisconsin
13725,Morganfield (Boxville),Kentucky
13726,Renton (Cascade),Washington
13727,Benton (Haywood City),Missouri
13728,Woonsocket,South Dakota
13729,Carter Lake,Iowa
13730,San Antonio (Olmos Park),Texas
13731,West Finley,Pennsylvania
13732,Ilion,New York
13733,Macoupin (county),Illinois
13734,Verona,Missouri
13735,Fallston,Maryland
13736,Floyd (county),Indiana
13737,Clymer,New York
13738,Mc Cordsville (Mccordsville),Indiana
13739,Check,Virginia
13740,Abington,Massachusetts
13741,Huntington Park,California
13742,Honokaa (Ahualoa),Hawaii
13743,La Grange (Hodgkins),Illinois
13744,Arlington,Wisconsin
13745,Creek (county),Oklahoma
13746,Denver (Federal Heights),Colorado
13747,Murfreesboro,North Carolina
13748,Sublett,Idaho
13749,Glen Ellyn,Illinois
13750,Knoxville,Arkansas
13751,Damascus,Pennsylvania
13752,Port Clinton,Ohio
13753,Mannington,West Virginia
13754,Manchaca,Texas
13755,Bay Shore (Bayshore),New York
13756,Millville,Minnesota
13757,Winthrop Harbor,Illinois
13758,Rockholds,Kentucky
13759,Liverpool (Salina),New York
13760,Kettle Falls,Washington
13761,Dubois,Idaho
13762,Azalea,Oregon
13763,Curtice,Ohio
13764,Blossvale (Vienna),New York
13765,Elizabeth,Colorado
13766,Jonesboro,Illinois
13767,Hyampom,California
13768,La Pine,Oregon
13769,Pittsburgh (Hazelwood),Pennsylvania
13770,Cook (county),Georgia
13771,Tampa (Ybor City),Florida
13772,Clive,Iowa
13773,Pike (county),Kentucky
13774,Chambers (county),Alabama
13775,Sullivan,Indiana
13776,Gothenburg,Nebraska
13777,Bayou Chene,Louisiana
13778,Mcdonough (McDonough),Georgia
13779,Clearfield,Pennsylvania
13780,Schuyler,Nebraska
13781,Capitola,California
13782,Aurora,North Carolina
13783,Morgantown (Bean Blossom),Indiana
13784,Lowell,Indiana
13785,Bridport,Vermont
13786,Pleasant Township,Indiana
13787,Reedy,West Virginia
13788,Saint Louis (Riverview),Missouri
13789,Huddleston,Virginia
13790,Sale Creek,Tennessee
13791,O Fallon (Ofallon),Missouri
13792,Chevak,Alaska
13793,Bonham,Texas
13794,Oxford,Florida
13795,Homer (Fritz Creek),Alaska
13796,Nokomis,Wisconsin
13797,Cherokee,Texas
13798,Long Beach (Bixby Knolls),California
13799,Arroyo Seco,New Mexico
13800,Goldendale,Washington
13801,Barnesville,Georgia
13802,Matthews (Wesley Chapel),North Carolina
